PABST_1,PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude,X,Y
101526.586679999993066,100837.985329999995884,100084.260410000002594,99187.481549999996787,98126.684940000006463,96873.053750000006403,95390.004849999997532,93636.674599999998463,91567.572190000006231,89133.130690000005416,86278.184670000002370,82945.905759999994189,79077.043590000001132,74610.412609999999404,69494.395590000000084,63988.289040000003297,58625.450239999998303,53645.546880000001693,49022.376069999998435,44729.074910000003001,40739.890319999998610,37031.669170000001031,33588.389710000003106,30396.235420000000886,27441.107299999999668,24708.400330000000395,22187.051609999998618,19873.015739999998914,17769.864499999999680,15880.229349999999613,14191.983210000000327,12683.560180000000400,298.413229999999999,298.413229999999999,298.393709999999999,300.067889999999977,303.196480000000008,304.848810000000014,305.907719999999983,306.493130000000008,306.901760000000024,307.221259999999972,307.409130000000005,308.192420000000027,308.968729999999994,309.440600000000018,309.954119999999989,311.856569999999977,315.425529999999981,319.171600000000012,322.173670000000016,325.108580000000018,327.090070000000026,328.808229999999980,330.461220000000026,332.222899999999981,333.737410000000011,335.056739999999991,336.814160000000015,340.468360000000018,347.938559999999995,359.240580000000023,371.239689999999996,371.239689999999996,49.340119999999999,0.500000000000000,"2","4",6.500000000000000,"10",29.897520000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,22.097780000000000,300.107410000000016,299.585829999999987,299.366480000000024,298.923119999999983,298.383530000000007,298.073860000000025,101517.705470000000787,101500.290030000003753,101477.069430000003194,101366.203999999997905,101151.242530000003171,100919.829840000005788,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.334330000000000,48.875259999999997,651175.371,6864121.007
101510.265580000006594,100821.518939999994473,100067.701329999996233,99171.164489999995567,98110.736260000005132,96857.426269999996293,95374.842180000006920,93622.063129999994999,91553.496549999996205,89119.513990000006743,86264.996159999995143,82933.234840000004624,79065.128740000000107,74599.449219999994966,69484.424069999993662,63979.423040000001492,58617.906969999996363,53639.138440000002447,49016.926520000000892,44724.473319999997329,40735.846010000001115,37028.238180000000284,33585.617780000000494,30394.010809999999765,27439.389510000000882,24707.124820000000909,22186.082709999998769,19872.207969999999477,17769.293140000001586,15879.928579999999783,14191.852969999999914,12683.584129999999277,298.277539999999988,298.277539999999988,298.309079999999994,300.157899999999984,303.167039999999986,304.876610000000028,305.938539999999989,306.515170000000012,306.905629999999974,307.218299999999999,307.386090000000024,308.176170000000013,308.987689999999986,309.398039999999980,309.937459999999987,311.860220000000027,315.457040000000006,319.165030000000002,322.196010000000001,325.095889999999997,327.049100000000010,328.816440000000000,330.455280000000016,332.217890000000011,333.738420000000019,335.061300000000017,336.795599999999979,340.448449999999980,347.960969999999975,359.236019999999996,371.231350000000020,371.231350000000020,50.803350000000002,0.500000000000000,"2","4",6.500000000000000,"10",29.893120000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,19.853330000000000,299.888509999999997,299.400160000000028,299.190119999999979,298.783630000000016,298.267780000000016,297.950780000000009,101474.605720000006841,101457.185719999994035,101433.959059999993769,101336.097399999998743,101134.129509999998845,100902.690380000000005,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.342870000000000,48.875250000000001,651801.727,6864114.649
101508.986250000001746,100819.937189999996917,100065.796809999999823,99169.219670000005863,98108.932820000001811,96855.652440000005299,95373.097909999996773,93620.395470000003115,91551.802760000005946,89117.717510000002221,86263.305099999997765,82931.557780000002822,79063.441699999995762,74597.934829999998328,69482.973949999999604,63978.082320000001346,58616.816969999999856,53638.283810000000813,49016.377899999999499,44724.073969999997644,40735.319369999997434,37027.702960000002349,33585.263059999997495,30393.823520000001736,27439.312890000001062,24707.134389999999257,22186.112509999999020,19872.122770000001765,17769.131809999998950,15879.829410000000280,14191.801849999999831,12683.555679999999484,298.131070000000022,298.131070000000022,298.170810000000017,300.238519999999994,303.165459999999996,304.880820000000028,305.939790000000016,306.522460000000024,306.888789999999972,307.212840000000028,307.409589999999980,308.144810000000007,308.969479999999976,309.321019999999976,309.924550000000011,311.853900000000010,315.458399999999983,319.171220000000005,322.226420000000019,325.071000000000026,327.015940000000001,328.818030000000022,330.480210000000000,332.220270000000028,333.740049999999997,335.067009999999982,336.781330000000025,340.405250000000024,347.963880000000017,359.249739999999974,371.224829999999997,371.224829999999997,50.993400000000001,0.500000000000000,"2","4",6.500000000000000,"10",29.894539999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,18.504439999999999,299.665160000000014,299.215320000000020,299.020109999999988,298.651020000000017,298.154929999999979,297.838999999999999,101457.092310000007274,101439.665729999993346,101416.430290000003879,101326.367150000005495,101132.152950000003329,100900.615390000006300,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.351410000000000,48.875239999999998,652428.084,6864108.358
101520.101049999997485,100830.653520000007120,100076.181660000002012,99179.413199999995413,98118.926170000006096,96865.346739999993588,95382.433820000005653,93629.384449999997742,91560.405090000000200,89125.876969999997527,86271.242289999994682,82939.040680000005523,79070.263890000001993,74604.275320000000647,69488.608859999993001,63982.950449999996636,58621.053720000003523,53642.088340000002063,49019.873370000001159,44727.145720000000438,40737.779799999996612,37029.620470000001660,33586.869140000002517,30395.254700000001321,27440.633839999998600,24708.247159999998985,22186.968160000000353,19872.658360000001267,17769.324309999999969,15879.878389999999854,14191.819649999999456,12683.486469999999827,297.997850000000028,297.997850000000028,298.119939999999986,300.265570000000025,303.155689999999993,304.866960000000006,305.920470000000023,306.521779999999978,306.879909999999995,307.210660000000018,307.455919999999992,308.103009999999983,308.951999999999998,309.280210000000011,309.896279999999990,311.844539999999995,315.460719999999981,319.190400000000011,322.242360000000019,325.073370000000011,326.965340000000026,328.811890000000005,330.492990000000020,332.277019999999993,333.781729999999982,335.076500000000010,336.776310000000024,340.367610000000013,347.918740000000014,359.287969999999973,371.228779999999972,371.228779999999972,50.124110000000002,0.500000000000000,"2","4",6.500000000000000,"10",29.897040000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,15.696669999999999,299.353769999999997,298.949400000000026,298.775800000000004,298.464670000000012,298.117750000000001,297.822000000000003,101434.608859999993001,101417.179470000002766,101393.940270000006421,101320.175189999994473,101142.232510000001639,100910.638120000003255,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.359940000000000,48.875230000000002,653053.708,6864102.141
101482.509369999999763,100793.265939999997499,100039.092319999996107,99142.818280000006780,98083.021859999993467,96830.179589999999735,95347.999660000001313,93595.777669999995851,91527.762480000004871,89094.319050000005518,86241.160919999994803,82910.684240000002319,79043.628500000006170,74579.657049999994342,69466.343059999999241,63963.241880000001402,58603.898930000003020,53627.463620000002265,49007.491860000001907,44716.614470000000438,40728.755779999999504,37021.907200000001467,33580.415739999996731,30390.016550000000279,27436.587660000001051,24705.175350000001345,22184.700649999998859,19871.010229999999865,17768.125080000001617,15879.156240000000253,14191.598009999999704,12683.608519999999771,297.939070000000015,297.939070000000015,298.109460000000013,300.283299999999997,303.181019999999990,304.848360000000014,305.903259999999989,306.512690000000021,306.880620000000022,307.204090000000008,307.489460000000008,308.098000000000013,308.944299999999998,309.279319999999984,309.890640000000019,311.852089999999976,315.484350000000006,319.226949999999988,322.265690000000006,325.093320000000006,326.932239999999979,328.801800000000014,330.469229999999982,332.307790000000011,333.810400000000016,335.095640000000003,336.787280000000010,340.344060000000013,347.888469999999984,359.307090000000017,371.253269999999986,371.253269999999986,53.439419999999998,0.500000000000000,"2","4",6.500000000000000,"10",29.886209999999998,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,15.823330000000000,299.217600000000004,298.877760000000023,298.728909999999985,298.455809999999985,298.053369999999973,297.763649999999984,101397.961160000006203,101380.534839999992982,101357.299750000005588,101282.811919999992824,101104.206850000002305,100872.737269999997807,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.368480000000000,48.875219999999999,653680.067,6864095.985
101278.220969999994850,100591.260139999998501,99839.752859999993234,98947.098740000001271,97891.477679999996326,96642.815040000001318,95164.993610000004992,93417.578030000004219,91355.132889999993495,88927.938859999994747,86082.209140000006300,82760.441510000004200,78903.000199999994948,74449.919410000002244,69349.182849999997416,63859.895320000003267,58514.064899999997579,53550.082909999997355,48941.025029999997059,44659.740360000003420,40680.457540000003064,36981.189429999998538,33546.568350000001374,30362.313559999998688,27414.426569999999629,24687.913349999998900,22171.746050000001560,19861.821710000000166,17762.117020000001503,15875.850479999999152,14190.575090000000273,12684.394990000000689,298.149360000000001,298.149360000000001,298.456079999999986,300.765170000000012,303.429829999999981,304.942870000000028,305.909569999999974,306.521549999999991,306.907590000000027,307.193769999999972,307.542590000000018,308.102959999999996,308.926150000000007,309.285540000000026,309.905719999999974,311.897370000000024,315.551060000000007,319.331659999999999,322.276189999999986,325.144900000000007,326.918070000000000,328.807149999999979,330.461850000000027,332.327600000000018,333.838279999999997,335.118200000000002,336.813049999999976,340.371199999999988,347.885969999999986,359.336160000000007,371.259520000000009,371.259520000000009,71.005629999999996,0.500000000000000,"2","4",6.500000000000000,"10",29.840280000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,16.796669999999999,298.744149999999991,298.456079999999986,298.328500000000020,298.081090000000017,297.765159999999980,297.511799999999994,101206.360440000004019,101188.954190000004019,101165.745869999998831,101085.696479999998701,100901.827439999993658,100670.979819999993197,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.377020000000000,48.875210000000003,654306.426,6864089.898
101039.302270000000135,100354.656250000000000,99606.018030000006547,98717.989820000002510,97667.873709999999846,96424.372940000001108,94951.932010000004084,93210.414069999998901,91154.519719999996596,88734.578999999997905,85897.373110000000452,82585.672969999999623,78739.433940000002622,74298.977700000003097,69212.845979999998235,63739.620219999997062,58409.708389999999781,53460.093910000003234,48863.533109999996668,44593.471669999998994,40624.191910000001371,36933.817589999998745,33507.257089999999152,30330.131069999999454,27388.574229999998352,24667.720929999999498,22156.578919999999925,19851.087530000000697,17755.151839999998629,15872.029630000000907,14189.383780000000115,12685.311830000000555,298.236780000000010,298.236780000000010,298.856710000000021,301.853670000000022,304.066199999999981,305.265649999999994,306.124529999999993,306.603900000000010,306.937400000000025,307.187279999999987,307.594209999999975,308.138770000000022,308.922090000000026,309.321579999999983,309.929849999999988,311.981409999999983,315.672019999999975,319.398739999999975,322.307900000000018,325.200890000000015,326.937220000000025,328.847359999999981,330.483670000000018,332.332150000000013,333.846819999999980,335.138969999999972,336.849289999999996,340.417660000000012,347.899029999999982,359.350180000000023,371.276209999999992,371.276209999999992,91.473050000000001,0.500000000000000,"2","4",6.500000000000000,"10",29.799350000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,15.426670000000000,299.058989999999994,298.713990000000024,298.562389999999994,298.285900000000026,297.872729999999990,297.579130000000021,100952.960009999995236,100935.598199999993085,100912.449129999993602,100840.532670000000508,100665.219549999994342,100435.277130000002217,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.385560000000000,48.875200000000000,654932.786,6864083.878
100840.264079999993555,100157.147140000000945,99411.120030000005499,98527.223089999999502,97481.267099999997299,96241.697639999998501,94773.420159999994212,93036.622000000003027,90986.250249999997322,88572.725890000001527,85742.688030000004801,82439.265950000000885,78602.469370000006165,74172.562330000000657,69098.703699999998207,63639.037689999997383,58322.639060000001336,53384.813119999998889,48798.591930000002321,44538.018669999997655,40577.090190000002622,36894.162980000000971,33474.374559999996563,30303.262780000000930,27366.938249999999243,24650.804459999999381,22143.859540000001289,19842.055609999999433,17749.289899999999761,15868.827970000000278,14188.372999999999593,12686.068890000000465,298.112540000000024,298.112540000000024,299.487369999999999,302.589279999999974,304.360310000000027,305.409319999999980,306.188640000000021,306.658250000000010,306.976490000000013,307.226609999999994,307.589389999999980,308.184869999999989,308.921359999999993,309.365549999999985,309.998400000000004,312.099040000000002,315.785770000000014,319.382189999999980,322.372430000000008,325.242320000000007,326.975129999999979,328.859849999999994,330.542770000000019,332.317850000000021,333.847379999999987,335.146360000000016,336.862860000000012,340.437749999999994,347.924399999999991,359.368119999999976,371.280269999999973,371.280269999999973,108.627380000000002,0.500000000000000,"2","4",6.500000000000000,"10",29.773499999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,15.500000000000000,298.889450000000011,298.554210000000012,298.411249999999995,298.154350000000022,297.844220000000007,297.591490000000022,100754.287769999995362,100736.960879999998724,100713.858359999998356,100641.662989999997080,100466.378400000001420,100237.097439999997732,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.394100000000000,48.875180000000000,655559.139,6864076.813
100760.609339999995427,100077.839080000005197,99332.604980000003707,98450.075459999992745,97405.595019999993383,96167.575459999992745,94700.915500000002794,92965.895029999999679,90917.644249999997555,88506.675480000005336,85679.478810000000522,82379.421230000007199,78546.523449999993318,74120.927439999999478,69052.050539999996545,63597.988689999998314,58287.216699999997218,53354.124609999998938,48772.187649999999849,44515.460830000003625,40557.847289999997884,36878.042630000003555,33461.017339999998512,30292.369239999999991,27358.186219999999594,24643.953789999999572,22138.720760000000155,19838.402679999999236,17746.878100000001723,15867.476269999999204,14187.922950000000128,12686.343329999999696,297.945710000000020,297.945710000000020,299.615760000000023,302.705809999999985,304.395100000000014,305.401439999999980,306.154989999999998,306.643779999999992,306.980039999999974,307.237230000000011,307.582580000000007,308.216490000000022,308.911600000000021,309.365099999999984,310.038130000000024,312.151209999999992,315.815319999999986,319.379099999999994,322.416110000000003,325.214380000000006,327.002319999999997,328.879570000000001,330.557889999999986,332.331369999999993,333.847039999999993,335.146749999999997,336.864849999999990,340.428789999999992,347.921879999999987,359.376910000000009,371.285950000000014,371.285950000000014,115.629649999999998,0.500000000000000,"2","4",6.500000000000000,"10",29.763880000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,16.422219999999999,298.866960000000006,298.554219999999987,298.420459999999991,298.171659999999974,297.873679999999979,297.627880000000005,100683.932199999995646,100666.621310000002268,100643.540120000005118,100566.089909999995143,100385.682660000005853,100156.687409999998636,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.402630000000000,48.875169999999997,656184.767,6864070.935
100765.907550000003539,100082.572759999995469,99337.077510000002803,98454.637419999999111,97410.323040000002948,96172.429059999994934,94705.760209999993094,92970.650810000006459,90922.122560000003432,88510.821609999999055,85683.252510000005714,82382.835250000003725,78549.698019999996177,74123.814100000003236,69054.630409999997937,63600.342069999998785,58289.432229999998526,53356.027959999999439,48773.920169999997597,44516.986470000003465,40559.020720000000438,36879.095930000003136,33461.917789999999513,30293.120510000000650,27358.811740000001009,24644.447690000000875,22139.107019999999466,19838.683710000001156,17747.006209999999555,15867.482920000000377,14187.880839999999807,12686.263010000000577,297.719269999999995,297.719269999999995,299.683769999999981,302.830219999999997,304.523970000000020,305.467449999999985,306.181469999999990,306.649220000000014,306.959580000000017,307.238859999999988,307.559770000000015,308.237180000000023,308.906099999999981,309.340469999999982,310.047210000000007,312.174779999999998,315.842080000000010,319.362219999999979,322.454749999999990,325.169690000000003,327.003179999999986,328.886790000000019,330.550720000000013,332.335789999999974,333.848209999999995,335.144979999999975,336.868269999999995,340.423699999999997,347.896860000000004,359.377610000000004,371.287239999999997,371.287239999999997,115.208929999999995,0.500000000000000,"2","4",6.500000000000000,"10",29.765470000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,12.046670000000001,298.639639999999986,298.394430000000000,298.286510000000021,298.136579999999981,297.898709999999994,297.665700000000015,100638.174339999997756,100620.864920000007260,100597.785699999993085,100545.588199999998324,100390.436319999993430,100161.448340000002645,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.411170000000000,48.875149999999998,656811.121,6864064.006
100805.896779999995488,100121.964670000001206,99375.772310000000289,98492.731750000006286,97447.999549999993178,96209.614300000001094,94742.285499999998137,93006.284539999993285,90956.638279999999213,88544.013569999995525,85714.714619999998831,82412.277509999999893,78577.198669999997946,74149.139290000006440,69077.472989999994752,63620.681340000002820,58307.212769999998272,53371.406410000003234,48787.222869999997783,44528.405209999997169,40568.692239999996673,36887.255539999998291,33468.713869999999588,30298.681700000001001,27363.293590000001132,24647.960399999999936,22141.769700000000739,19840.581210000000283,17748.188750000001164,15868.058750000000146,14188.006160000000818,12686.035429999999906,297.597860000000026,297.597860000000026,299.512400000000014,302.818350000000009,304.545349999999985,305.472649999999987,306.168690000000026,306.641500000000008,306.945220000000006,307.232660000000010,307.513759999999991,308.213129999999978,308.898990000000026,309.267040000000009,310.038299999999992,312.173639999999978,315.818109999999990,319.354780000000005,322.437740000000019,325.168600000000026,326.998240000000010,328.886880000000019,330.534800000000018,332.336479999999995,333.842840000000024,335.144819999999982,336.868809999999996,340.409780000000012,347.870740000000012,359.363490000000013,371.289300000000026,371.289300000000026,111.724940000000004,0.500000000000000,"2","4",6.500000000000000,"10",29.769629999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,6.908890000000000,298.441440000000000,298.244700000000023,298.116219999999998,297.989480000000015,297.871339999999975,297.526090000000011,100619.035159999999451,100601.710290000002715,100578.610459999996237,100549.735679999997956,100509.310970000005909,100201.176300000006449,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.419710000000000,48.875140000000002,657437.484,6864058.257
100779.198789999994915,100095.285749999995460,99349.182620000006864,98466.380799999998999,97422.096919999996317,96184.397880000004079,94717.860700000004726,92982.703330000003916,90933.887629999997444,88522.126829999993788,85693.685519999999087,82392.138409999999567,78558.198319999995874,74131.507719999994151,69061.573640000002342,63606.896070000002510,58295.232450000003155,53361.153319999997620,48778.417410000001837,44520.846339999996417,40562.344949999998789,36881.923459999998158,33464.307229999998526,30295.075759999999718,27360.394479999999021,24645.694289999999455,22140.060069999999541,19839.372459999998682,17747.388109999999870,15867.574699999999211,14187.812400000000707,12686.088509999999587,297.494889999999998,297.494889999999998,299.445670000000007,302.811840000000018,304.604199999999992,305.555420000000026,306.223450000000014,306.675369999999987,306.947979999999973,307.234469999999988,307.498730000000023,308.175070000000005,308.889400000000023,309.234950000000026,310.024720000000002,312.166080000000022,315.800610000000006,319.390170000000012,322.418580000000020,325.203520000000026,327.008399999999995,328.900449999999978,330.539040000000000,332.330339999999978,333.843340000000012,335.148180000000025,336.875279999999975,340.423080000000027,347.864629999999977,359.358029999999985,371.291269999999997,371.291269999999997,114.079170000000005,0.500000000000000,"2","4",6.500000000000000,"10",29.763559999999998,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,8.276669999999999,298.186050000000023,297.974609999999984,297.860850000000028,297.752070000000003,297.518419999999992,297.277080000000012,100608.080090000003111,100590.745150000002468,100567.631890000004205,100537.141659999993863,100403.552569999999832,100174.241630000004079,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.428250000000000,48.875120000000003,658063.840,6864051.464
101024.069529999993392,100338.363740000000689,99588.364390000002459,98700.887080000000424,97651.859249999994063,96409.230420000007143,94937.530090000000200,93196.601280000002589,91141.129709999993793,88721.632159999993746,85884.203349999996135,82572.332980000006501,78726.738740000000689,74286.880690000005416,69201.787440000000061,63730.512880000002042,58402.694719999999506,53454.048219999996945,48858.363770000003569,44589.275739999997313,40620.499830000000657,36930.851190000001225,33504.949930000002496,30328.330529999999271,27387.106589999999414,24666.613740000000689,22155.827420000001439,19850.561880000001111,17754.587589999999182,15871.440839999999298,14188.976759999999558,12686.150159999999232,297.461310000000026,297.461310000000026,299.433560000000000,302.845340000000022,304.605320000000006,305.555580000000020,306.224919999999997,306.676139999999975,306.953179999999975,307.231380000000001,307.483699999999999,308.137020000000007,308.879819999999995,309.202859999999987,310.011149999999986,312.158520000000010,315.783110000000022,319.425549999999987,322.399420000000021,325.188269999999989,327.008800000000008,328.902269999999987,330.539030000000025,332.327740000000006,333.836709999999982,335.142440000000022,336.870769999999993,340.424239999999998,347.860299999999995,359.344020000000000,371.292219999999986,371.292219999999986,92.944090000000003,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.436780000000000,48.875109999999999,658689.472,6864045.855
101369.648700000005192,100684.105429999995977,99933.038400000004913,99039.101840000002994,97981.365770000003977,96731.526320000004489,95252.450209999995423,93503.072270000004210,91438.677530000000843,89009.127189999999246,86160.138930000000983,82835.452340000003460,78974.557950000002165,74516.590089999997872,69410.632570000001579,63914.524440000001050,58560.073839999997290,53587.461410000003525,48971.817920000001322,44686.026200000000244,40703.276989999998477,37000.705320000000938,33562.076099999998405,30373.981210000001738,27423.120139999999083,24694.618809999999939,22177.143840000000637,19866.503430000000662,17765.868699999999080,15878.308150000000751,14191.750649999999951,12684.895150000000285,298.876539999999977,298.876539999999977,298.915669999999977,299.801899999999989,303.095120000000009,305.138280000000009,305.974879999999985,306.559129999999982,306.931570000000022,307.125920000000008,307.483859999999993,308.306249999999977,309.110619999999983,309.611749999999972,310.033430000000010,311.776929999999993,315.271380000000022,319.044699999999978,322.201729999999998,325.087370000000021,327.004770000000008,328.744809999999973,330.361150000000009,332.212910000000022,333.803699999999992,335.144189999999981,336.907989999999984,340.524450000000002,347.863679999999988,359.301440000000014,371.198669999999993,371.198669999999993,62.306440000000002,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.223340000000000,48.869720000000001,643028.817,6863579.357
101711.421919999993406,101022.104569999995874,100267.682360000006156,99368.479059999997844,98303.651599999997416,97046.572780000002240,95560.218689999994240,93802.688450000001467,91728.876229999994393,89288.459260000003269,86426.861220000006142,83087.725949999992736,79210.551699999996345,74734.153219999992871,69606.987020000000484,64087.680690000001050,58710.595659999999043,53717.516819999997097,49083.683629999999539,44781.732719999999972,40784.592120000001159,37069.119760000001406,33618.903850000002421,30420.465189999998984,27460.443920000001526,24723.837670000000799,22199.157370000000810,19882.119060000000900,17775.913560000000871,15883.701520000000528,14193.374659999999494,12683.218679999999949,298.890820000000019,298.890820000000019,298.965790000000027,299.566880000000026,302.836540000000014,305.044710000000009,305.958910000000003,306.549699999999973,306.925819999999987,307.122790000000009,307.480680000000007,308.304559999999981,309.103729999999985,309.604219999999998,310.020690000000002,311.747079999999983,315.246300000000019,319.024749999999983,322.182669999999973,325.086839999999995,327.020179999999982,328.759529999999984,330.343970000000013,332.194869999999980,333.790239999999983,335.137000000000000,336.903610000000015,340.520219999999995,347.848549999999989,359.302070000000015,371.185279999999977,371.185279999999977,32.838880000000003,0.500000000000000,"2","4",6.500000000000000,"10",29.924460000000000,0.500000000000000,"2","4",6.500000000000000,"10",29.924460000000000,9.520000000000000,298.527679999999975,298.302979999999991,298.195249999999987,298.072450000000003,297.825570000000027,297.579070000000002,101565.379549999997835,101547.902770000000601,101524.600399999995716,101486.617530000003171,101344.067379999993136,101111.630439999993541,294.837060000000008,294.952400000000011,295.065220000000011,295.201360000000022,295.390289999999993,297.579070000000002,101454.460260000007111,101436.983479999995325,101413.681100000001607,101384.553140000003623,101343.773979999998119,101111.630439999993541,2.231880000000000,48.869720000000001,643655.241,6863573.229
