UT_1,UT_2,UT_3,UT_4,UT_5,UT_6,UT_7,UT_8,UT_9,UT_10,UT_11,UT_12,UT_13,UT_14,UT_15,UT_16,UT_17,UT_18,UT_19,UT_20,UT_21,UT_22,UT_23,UT_24,UT_25,UT_26,UT_27,UT_28,UT_29,UT_30,UT_31,UT_32,ZS,longitude,latitude,BLD_HEIGHT,X,Y
-1.391060000000000,-1.391060000000000,-1.976350000000000,-5.495930000000000,-6.430210000000000,-5.753090000000000,-4.677660000000000,-3.680920000000000,-2.541240000000000,-1.250420000000000,0.628550000000000,2.556210000000000,2.613840000000000,2.842550000000000,4.645030000000000,5.468140000000000,3.102420000000000,0.956710000000000,0.924870000000000,-0.529870000000000,-1.458030000000000,-1.781790000000000,-2.102960000000000,-2.437520000000000,-3.237580000000000,-4.186190000000000,-4.782580000000000,-5.056020000000000,-5.409750000000000,-5.120970000000000,-3.887010000000000,-3.887010000000000,40.218130000000002,2.355610000000000,48.852780000000003,18.251670000000001,652715.752,6861608.462
-1.375860000000000,-1.375860000000000,-1.985170000000000,-5.566380000000000,-6.484560000000000,-5.686410000000000,-4.586020000000000,-3.619830000000000,-2.551430000000000,-1.225340000000000,0.659490000000000,2.548590000000000,2.641310000000000,2.852400000000000,4.652940000000000,5.470790000000000,3.101740000000000,0.990070000000000,0.935330000000000,-0.553700000000000,-1.411220000000000,-1.754220000000000,-2.158460000000000,-2.505420000000000,-3.253420000000000,-4.159730000000000,-4.756430000000000,-5.020340000000000,-5.439320000000000,-5.168610000000000,-3.870360000000000,-3.870360000000000,42.265770000000003,2.364140000000000,48.852770000000000,17.691109999999998,653341.647,6861602.276
-1.317660000000000,-1.317660000000000,-2.138630000000000,-5.673470000000000,-6.562030000000000,-5.640040000000000,-4.514160000000000,-3.559770000000000,-2.534220000000000,-1.186760000000000,0.688340000000000,2.506560000000000,2.640060000000000,2.864570000000000,4.659370000000000,5.492980000000000,3.142530000000000,0.985390000000000,0.979910000000000,-0.587970000000000,-1.449110000000000,-1.680420000000000,-2.174100000000000,-2.570180000000000,-3.278280000000000,-4.158010000000000,-4.732260000000000,-4.984550000000000,-5.457040000000000,-5.210520000000000,-3.865910000000000,-3.865910000000000,43.140120000000003,2.372680000000000,48.852750000000000,16.058330000000002,653968.267,6861595.040
-1.286230000000000,-1.286230000000000,-2.308760000000000,-5.746140000000000,-6.577120000000000,-5.549120000000000,-4.446650000000000,-3.486090000000000,-2.511370000000000,-1.179700000000000,0.688030000000000,2.483700000000000,2.646550000000000,2.867400000000000,4.696450000000000,5.523220000000000,3.182390000000000,0.939080000000000,1.033760000000000,-0.603970000000000,-1.510760000000000,-1.652450000000000,-2.156080000000000,-2.599240000000000,-3.307140000000000,-4.175730000000000,-4.720000000000000,-4.959430000000000,-5.457600000000000,-5.234990000000000,-3.874180000000000,-3.874180000000000,47.384850000000000,2.381210000000000,48.852739999999997,16.525559999999999,654594.163,6861588.989
-1.702150000000000,-1.702150000000000,-3.251610000000000,-6.202520000000000,-6.521430000000000,-5.406210000000000,-4.308450000000000,-3.339830000000000,-2.398510000000000,-1.128160000000000,0.668080000000000,2.448170000000000,2.709970000000000,2.919940000000000,4.698260000000000,5.551100000000000,3.205130000000000,0.817970000000000,1.099750000000000,-0.641360000000000,-1.492570000000000,-1.722570000000000,-2.095930000000000,-2.596370000000000,-3.342410000000000,-4.199340000000000,-4.720870000000000,-4.939500000000000,-5.450250000000000,-5.250330000000000,-3.886190000000000,-3.886190000000000,57.809770000000000,2.389740000000000,48.852730000000001,17.738330000000001,655220.060,6861583.006
-2.149720000000000,-2.149720000000000,-4.082110000000000,-6.544930000000000,-6.609330000000000,-5.355560000000000,-4.252070000000000,-3.242510000000000,-2.311200000000000,-1.002240000000000,0.658580000000000,2.468790000000000,2.797370000000000,2.976000000000000,4.726940000000000,5.587170000000000,3.186690000000000,0.668610000000000,1.172940000000000,-0.675880000000000,-1.424450000000000,-1.866130000000000,-2.052500000000000,-2.558300000000000,-3.359490000000000,-4.217320000000000,-4.717160000000000,-4.929710000000000,-5.456910000000000,-5.269070000000000,-3.895430000000000,-3.895430000000000,61.574399999999997,2.398280000000000,48.852710000000002,14.135560000000000,655846.683,6861575.973
-2.346860000000000,-2.346860000000000,-4.336430000000000,-6.569420000000000,-6.608740000000000,-5.369110000000000,-4.265040000000000,-3.165500000000000,-2.256300000000000,-1.016140000000000,0.723270000000000,2.442730000000000,2.800830000000000,3.014360000000000,4.769190000000000,5.609790000000000,3.112230000000000,0.713440000000000,1.159510000000000,-0.726220000000000,-1.377420000000000,-1.939650000000000,-2.059960000000000,-2.526860000000000,-3.350680000000000,-4.230450000000000,-4.724790000000000,-4.916970000000000,-5.456960000000000,-5.289410000000000,-3.904520000000000,-3.904520000000000,60.469259999999998,2.406810000000000,48.852699999999999,17.076670000000000,656472.581,6861570.125
-2.611730000000000,-2.611730000000000,-4.557600000000000,-6.588090000000000,-6.622980000000000,-5.397110000000000,-4.276990000000000,-3.088090000000000,-2.158490000000000,-0.968880000000000,0.729770000000000,2.354370000000000,2.860960000000000,2.944280000000000,4.823610000000000,5.593070000000000,3.039170000000000,0.842310000000000,1.114210000000000,-0.796020000000000,-1.369500000000000,-1.934750000000000,-2.063100000000000,-2.517460000000000,-3.341830000000000,-4.231000000000000,-4.730760000000000,-4.923020000000000,-5.455600000000000,-5.288740000000000,-3.924650000000000,-3.924650000000000,58.805630000000001,2.415350000000000,48.852690000000003,11.573330000000000,657099.214,6861564.340
-2.807990000000000,-2.807990000000000,-4.914210000000000,-6.565140000000000,-6.553180000000000,-5.390960000000000,-4.327480000000000,-3.044310000000000,-2.102040000000000,-0.915340000000000,0.626420000000000,2.331440000000000,2.934420000000000,3.003170000000000,4.784890000000000,5.585840000000000,3.023550000000000,0.895670000000000,1.106790000000000,-0.850420000000000,-1.379890000000000,-1.925850000000000,-2.067900000000000,-2.512060000000000,-3.336140000000000,-4.229050000000000,-4.730340000000000,-4.924770000000000,-5.456280000000000,-5.297840000000000,-3.939660000000000,-3.939660000000000,59.114800000000002,2.423880000000000,48.852670000000003,7.345000000000000,657725.106,6861557.515
-3.176190000000000,-3.176190000000000,-5.163220000000000,-6.672860000000000,-6.595220000000000,-5.448250000000000,-4.347040000000000,-2.996990000000000,-2.036910000000000,-0.873140000000000,0.631000000000000,2.353100000000000,2.865840000000000,3.092060000000000,4.847650000000000,5.555460000000000,2.974380000000000,0.937870000000000,1.085510000000000,-0.878590000000000,-1.368710000000000,-1.961540000000000,-2.071550000000000,-2.518170000000000,-3.325200000000000,-4.224850000000000,-4.730460000000000,-4.917770000000000,-5.455990000000000,-5.299130000000000,-3.957850000000000,-3.957850000000000,74.783829999999995,2.432410000000000,48.852649999999997,999.000000000000000,658350.999,6861550.758
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,68.106930000000006,2.219060000000000,48.847259999999999,999.000000000000000,642690.172,6861085.131
-1.432530000000000,-1.432530000000000,-2.618760000000000,-4.554430000000000,-6.491450000000000,-6.148450000000000,-4.949880000000000,-4.011800000000000,-2.627270000000000,-1.205370000000000,0.736490000000000,2.189660000000000,2.780760000000000,3.378730000000000,4.698910000000000,5.169200000000000,3.183930000000000,0.922610000000000,0.925490000000000,-0.511210000000000,-1.334590000000000,-1.438740000000000,-1.960890000000000,-2.617320000000000,-3.463000000000000,-4.326890000000000,-4.734560000000000,-4.805380000000000,-5.220220000000000,-5.034370000000000,-3.796770000000000,-3.796770000000000,34.425600000000003,2.227600000000000,48.847259999999999,11.005000000000001,643316.866,6861078.967
-1.765530000000000,-1.765530000000000,-2.318110000000000,-4.699810000000000,-6.364440000000000,-6.030510000000000,-4.847010000000000,-3.956260000000000,-2.667720000000000,-1.375860000000000,0.885250000000000,2.189390000000000,2.712820000000000,3.305570000000000,4.672130000000000,5.199570000000000,3.204530000000000,0.932140000000000,0.975330000000000,-0.540780000000000,-1.371530000000000,-1.403460000000000,-1.930330000000000,-2.605790000000000,-3.471810000000000,-4.345460000000000,-4.750530000000000,-4.813930000000000,-5.219800000000000,-5.036870000000000,-3.800230000000000,-3.800230000000000,39.622190000000003,2.236130000000000,48.847259999999999,13.082500000000000,643942.827,6861072.878
-1.495050000000000,-1.495050000000000,-2.924750000000000,-4.734590000000000,-6.552700000000000,-6.230670000000000,-4.751230000000000,-3.975430000000000,-2.675020000000000,-1.348490000000000,0.987180000000000,2.259940000000000,2.698290000000000,3.233030000000000,4.677560000000000,5.203750000000000,3.139970000000000,0.955140000000000,0.989000000000000,-0.543510000000000,-1.404510000000000,-1.406680000000000,-1.906390000000000,-2.596780000000000,-3.468420000000000,-4.381830000000000,-4.760350000000000,-4.813230000000000,-5.218660000000000,-5.064950000000000,-3.800010000000000,-3.800010000000000,42.508629999999997,2.244660000000000,48.847250000000003,7.281670000000000,644568.777,6861065.744
-2.017390000000000,-2.017390000000000,-2.909910000000000,-4.444010000000000,-6.544890000000000,-6.140490000000000,-4.810810000000000,-3.946360000000000,-2.650200000000000,-1.259170000000000,0.992370000000000,2.359580000000000,2.718260000000000,3.159520000000000,4.689260000000000,5.212150000000000,3.095540000000000,0.968400000000000,1.010240000000000,-0.518580000000000,-1.352880000000000,-1.551460000000000,-1.899610000000000,-2.561730000000000,-3.454080000000000,-4.400530000000000,-4.777050000000000,-4.804170000000000,-5.211060000000000,-5.099200000000000,-3.792530000000000,-3.792530000000000,45.663690000000003,2.253200000000000,48.847250000000003,18.062500000000000,645195.473,6861059.783
-1.659260000000000,-1.659260000000000,-2.656330000000000,-4.449710000000000,-6.655210000000000,-6.224110000000000,-4.744080000000000,-3.981700000000000,-2.659930000000000,-1.153940000000000,0.994810000000000,2.441100000000000,2.732820000000000,3.117330000000000,4.659620000000000,5.219610000000000,3.106230000000000,0.957010000000000,1.005350000000000,-0.563960000000000,-1.272500000000000,-1.603560000000000,-1.910130000000000,-2.561390000000000,-3.436470000000000,-4.418110000000000,-4.792580000000000,-4.810510000000000,-5.211320000000000,-5.118690000000000,-3.792930000000000,-3.792930000000000,45.838929999999998,2.261730000000000,48.847250000000003,18.333330000000000,645821.436,6861053.896
-1.651100000000000,-1.651100000000000,-2.077790000000000,-3.883750000000000,-6.649160000000000,-6.258060000000000,-4.942280000000000,-4.007930000000000,-2.681940000000000,-1.063250000000000,0.861810000000000,2.480470000000000,2.685990000000000,3.098930000000000,4.643840000000000,5.224800000000000,3.116460000000000,0.960060000000000,0.983940000000000,-0.642340000000000,-1.261170000000000,-1.555860000000000,-1.892590000000000,-2.542510000000000,-3.437160000000000,-4.438600000000000,-4.828150000000000,-4.830230000000000,-5.203210000000000,-5.133730000000000,-3.799570000000000,-3.799570000000000,40.460819999999998,2.270260000000000,48.847239999999999,23.145000000000000,646447.389,6861046.966
-1.199830000000000,-1.199830000000000,-1.723850000000000,-3.948920000000000,-6.620060000000000,-6.294020000000000,-4.877430000000000,-3.972480000000000,-2.677340000000000,-1.109450000000000,0.743540000000000,2.495160000000000,2.692880000000000,3.075810000000000,4.638560000000000,5.237220000000000,3.154480000000000,0.917860000000000,0.980730000000000,-0.664310000000000,-1.325250000000000,-1.557350000000000,-1.826860000000000,-2.485060000000000,-3.428760000000000,-4.448910000000000,-4.869100000000000,-4.859240000000000,-5.197740000000000,-5.133030000000000,-3.814780000000000,-3.814780000000000,39.120179999999998,2.278790000000000,48.847239999999999,16.451670000000000,647073.353,6861041.214
-1.241510000000000,-1.241510000000000,-1.636880000000000,-3.841900000000000,-6.628280000000000,-6.248250000000000,-4.917840000000000,-3.848930000000000,-2.612370000000000,-1.135230000000000,0.695430000000000,2.509050000000000,2.690050000000000,3.029000000000000,4.608790000000000,5.258330000000000,3.187920000000000,0.922290000000000,0.988230000000000,-0.680830000000000,-1.323220000000000,-1.647500000000000,-1.782060000000000,-2.430120000000000,-3.396760000000000,-4.436130000000000,-4.903940000000000,-4.910450000000000,-5.197510000000000,-5.123290000000000,-3.832560000000000,-3.832560000000000,40.387200000000000,2.287330000000000,48.847230000000003,17.809999999999999,647700.041,6861034.412
-0.919200000000000,-0.919200000000000,-1.456250000000000,-4.186860000000000,-6.662720000000000,-6.230640000000000,-4.832750000000000,-3.780510000000000,-2.508960000000000,-1.189100000000000,0.648580000000000,2.508270000000000,2.710630000000000,2.944520000000000,4.568380000000000,5.287210000000000,3.208120000000000,0.919800000000000,1.039490000000000,-0.691960000000000,-1.313890000000000,-1.766720000000000,-1.783970000000000,-2.380580000000000,-3.359130000000000,-4.412370000000000,-4.918390000000000,-4.951470000000000,-5.217310000000000,-5.109690000000000,-3.849020000000000,-3.849020000000000,42.954949999999997,2.295860000000000,48.847220000000000,18.221670000000000,648325.997,6861027.684
-1.143830000000000,-1.143830000000000,-1.550230000000000,-4.461190000000000,-6.700890000000000,-6.181800000000000,-4.814490000000000,-3.671460000000000,-2.455000000000000,-1.197560000000000,0.615340000000000,2.534080000000000,2.758730000000000,2.821530000000000,4.545520000000000,5.310760000000000,3.228430000000000,0.892350000000000,1.093800000000000,-0.671350000000000,-1.328320000000000,-1.828630000000000,-1.827320000000000,-2.362400000000000,-3.322940000000000,-4.380760000000000,-4.914920000000000,-4.992630000000000,-5.239840000000000,-5.100120000000000,-3.862900000000000,-3.862900000000000,45.193820000000002,2.304390000000000,48.847220000000000,22.760000000000002,648951.963,6861022.136
-1.070540000000000,-1.070540000000000,-1.443460000000000,-4.832450000000000,-6.770600000000000,-6.136200000000000,-4.722280000000000,-3.665790000000000,-2.411280000000000,-1.155020000000000,0.614180000000000,2.606850000000000,2.742850000000000,2.747960000000000,4.530680000000000,5.330360000000000,3.228990000000000,0.871700000000000,1.121890000000000,-0.643060000000000,-1.335210000000000,-1.860240000000000,-1.916410000000000,-2.359570000000000,-3.272310000000000,-4.343830000000000,-4.905600000000000,-5.018490000000000,-5.271490000000000,-5.090180000000000,-3.874480000000000,-3.874480000000000,48.631680000000003,2.312930000000000,48.847209999999997,17.388330000000000,649578.654,6861015.537
-1.296660000000000,-1.296660000000000,-1.579340000000000,-5.165350000000000,-6.691600000000000,-6.054650000000000,-4.702810000000000,-3.644420000000000,-2.431970000000000,-1.107360000000000,0.649760000000000,2.668200000000000,2.681820000000000,2.743390000000000,4.538980000000000,5.345690000000000,3.211590000000000,0.852060000000000,1.100960000000000,-0.582050000000000,-1.355850000000000,-1.853100000000000,-2.005510000000000,-2.379240000000000,-3.238770000000000,-4.300880000000000,-4.883250000000000,-5.050410000000000,-5.305200000000000,-5.085890000000000,-3.881240000000000,-3.881240000000000,51.776789999999998,2.321460000000000,48.847200000000001,19.864999999999998,650204.612,6861009.012
-1.331970000000000,-1.331970000000000,-1.839730000000000,-5.512400000000000,-6.635570000000000,-5.935270000000000,-4.665350000000000,-3.624190000000000,-2.396260000000000,-1.094720000000000,0.646470000000000,2.725150000000000,2.607950000000000,2.760810000000000,4.542800000000000,5.366120000000000,3.209400000000000,0.828600000000000,1.057750000000000,-0.567790000000000,-1.362550000000000,-1.809290000000000,-2.057980000000000,-2.412740000000000,-3.227620000000000,-4.264720000000000,-4.868720000000000,-5.065440000000000,-5.341930000000000,-5.085370000000000,-3.888370000000000,-3.888370000000000,53.850600000000000,2.329990000000000,48.847189999999998,15.220000000000001,650830.570,6861002.555
-1.448370000000000,-1.448370000000000,-2.357760000000000,-5.827950000000000,-6.539880000000000,-5.867930000000000,-4.658210000000000,-3.545950000000000,-2.361980000000000,-1.073310000000000,0.634530000000000,2.740400000000000,2.581830000000000,2.776160000000000,4.586230000000000,5.377010000000000,3.120610000000000,0.892200000000000,0.971200000000000,-0.542790000000000,-1.420220000000000,-1.744390000000000,-2.082860000000000,-2.442300000000000,-3.230730000000000,-4.241880000000000,-4.842530000000000,-5.075800000000000,-5.369420000000000,-5.089120000000000,-3.895650000000000,-3.895650000000000,57.233469999999997,2.338530000000000,48.847180000000002,19.922499999999999,651457.264,6860996.159
-1.392790000000000,-1.392790000000000,-2.359660000000000,-5.867470000000000,-6.480320000000000,-5.888940000000000,-4.780630000000000,-3.588760000000000,-2.355960000000000,-1.037050000000000,0.585070000000000,2.690200000000000,2.582400000000000,2.812520000000000,4.623220000000000,5.403950000000000,3.072600000000000,0.934370000000000,0.916940000000000,-0.537430000000000,-1.473080000000000,-1.730730000000000,-2.089940000000000,-2.443880000000000,-3.230190000000000,-4.224160000000000,-4.817090000000000,-5.069700000000000,-5.401530000000000,-5.100970000000000,-3.897590000000000,-3.897590000000000,49.649189999999997,2.347060000000000,48.847169999999998,19.033329999999999,652083.224,6860989.837
-1.298130000000000,-1.298130000000000,-1.971660000000000,-5.697350000000000,-6.442350000000000,-5.955510000000000,-4.941710000000000,-3.709440000000000,-2.410090000000000,-1.112600000000000,0.577830000000000,2.620620000000000,2.598890000000000,2.876590000000000,4.645440000000000,5.408170000000000,3.058380000000000,0.983830000000000,0.906410000000000,-0.538890000000000,-1.447820000000000,-1.775090000000000,-2.122030000000000,-2.458220000000000,-3.234580000000000,-4.199240000000000,-4.782230000000000,-5.050830000000000,-5.429710000000000,-5.139460000000000,-3.890110000000000,-3.890110000000000,38.853409999999997,2.355590000000000,48.847160000000002,18.885000000000002,652709.185,6860983.583
-1.336730000000000,-1.336730000000000,-2.018100000000000,-5.830280000000000,-6.486630000000000,-5.928210000000000,-4.947510000000000,-3.678180000000000,-2.365990000000000,-1.161260000000000,0.579280000000000,2.609930000000000,2.619180000000000,2.918950000000000,4.629040000000000,5.425670000000000,3.104740000000000,1.015140000000000,0.934900000000000,-0.584590000000000,-1.387140000000000,-1.745900000000000,-2.161270000000000,-2.518050000000000,-3.263490000000000,-4.174440000000000,-4.749490000000000,-5.018230000000000,-5.456670000000000,-5.184390000000000,-3.876520000000000,-3.876520000000000,38.016069999999999,2.364130000000000,48.847149999999999,17.223330000000001,653335.881,6860977.390
-1.334740000000000,-1.334740000000000,-2.503660000000000,-5.936800000000000,-6.494040000000000,-5.923960000000000,-4.918920000000000,-3.652670000000000,-2.331360000000000,-1.138080000000000,0.621420000000000,2.565260000000000,2.647900000000000,2.966120000000000,4.632080000000000,5.451830000000000,3.148370000000000,0.994580000000000,0.988090000000000,-0.617760000000000,-1.425450000000000,-1.686530000000000,-2.163850000000000,-2.573090000000000,-3.291300000000000,-4.163860000000000,-4.732740000000000,-4.984280000000000,-5.468680000000000,-5.222660000000000,-3.872090000000000,-3.872090000000000,41.000970000000002,2.372660000000000,48.847140000000003,18.977499999999999,653961.844,6860971.271
-1.356700000000000,-1.356700000000000,-2.925360000000000,-6.165110000000000,-6.581410000000000,-5.892600000000000,-4.862960000000000,-3.584840000000000,-2.292060000000000,-1.117010000000000,0.652210000000000,2.483630000000000,2.673620000000000,2.992820000000000,4.664460000000000,5.492720000000000,3.151750000000000,0.911650000000000,1.036000000000000,-0.598590000000000,-1.509720000000000,-1.659230000000000,-2.137740000000000,-2.598490000000000,-3.322550000000000,-4.175850000000000,-4.719650000000000,-4.963070000000000,-5.471680000000000,-5.248850000000000,-3.878300000000000,-3.878300000000000,44.531329999999997,2.381190000000000,48.847130000000000,15.031670000000000,654587.807,6860965.220
-1.741230000000000,-1.741230000000000,-3.593170000000000,-6.317490000000000,-6.598150000000000,-5.848040000000000,-4.735490000000000,-3.471640000000000,-2.234620000000000,-1.040400000000000,0.646040000000000,2.388920000000000,2.730020000000000,3.052380000000000,4.659770000000000,5.511880000000000,3.167820000000000,0.786240000000000,1.096240000000000,-0.599480000000000,-1.540160000000000,-1.705980000000000,-2.089940000000000,-2.599290000000000,-3.344590000000000,-4.201600000000000,-4.722160000000000,-4.946610000000000,-5.463820000000000,-5.264010000000000,-3.889060000000000,-3.889060000000000,53.443829999999998,2.389720000000000,48.847110000000001,19.680000000000000,655213.763,6860958.124
-2.024760000000000,-2.024760000000000,-4.124790000000000,-6.630500000000000,-6.651380000000000,-5.774860000000000,-4.639530000000000,-3.371910000000000,-2.189520000000000,-0.977760000000000,0.683050000000000,2.313030000000000,2.798200000000000,3.060220000000000,4.726450000000000,5.544650000000000,3.145040000000000,0.702030000000000,1.137360000000000,-0.646830000000000,-1.470840000000000,-1.820570000000000,-2.053710000000000,-2.576140000000000,-3.365530000000000,-4.216630000000000,-4.724680000000000,-4.937070000000000,-5.467980000000000,-5.281030000000000,-3.898850000000000,-3.898850000000000,55.471429999999998,2.398260000000000,48.847099999999998,18.853330000000000,655840.462,6860952.202
-2.175930000000000,-2.175930000000000,-4.502210000000000,-6.644700000000000,-6.624860000000000,-5.695730000000000,-4.557710000000000,-3.305780000000000,-2.164660000000000,-0.973800000000000,0.766010000000000,2.282640000000000,2.821730000000000,3.034220000000000,4.751420000000000,5.560170000000000,3.097640000000000,0.760340000000000,1.119350000000000,-0.726450000000000,-1.373710000000000,-1.907320000000000,-2.056000000000000,-2.542220000000000,-3.360400000000000,-4.234980000000000,-4.733430000000000,-4.930390000000000,-5.463230000000000,-5.294390000000000,-3.912450000000000,-3.912450000000000,54.833120000000001,2.406790000000000,48.847079999999998,18.692499999999999,656466.419,6860945.242
-2.473620000000000,-2.473620000000000,-4.734570000000000,-6.764200000000000,-6.619640000000000,-5.625160000000000,-4.491000000000000,-3.244930000000000,-2.115450000000000,-0.924340000000000,0.821530000000000,2.265100000000000,2.839570000000000,2.987240000000000,4.771160000000000,5.558440000000000,3.040640000000000,0.856900000000000,1.092090000000000,-0.780930000000000,-1.367540000000000,-1.930430000000000,-2.052190000000000,-2.528230000000000,-3.353450000000000,-4.237280000000000,-4.739040000000000,-4.934220000000000,-5.463730000000000,-5.293910000000000,-3.932180000000000,-3.932180000000000,55.449030000000000,2.415320000000000,48.847070000000002,15.851670000000000,657092.386,6860939.461
-2.664840000000000,-2.664840000000000,-4.919870000000000,-6.640830000000000,-6.608850000000000,-5.600240000000000,-4.493450000000000,-3.205250000000000,-2.080270000000000,-0.892550000000000,0.742240000000000,2.242790000000000,2.919860000000000,3.027050000000000,4.747840000000000,5.559100000000000,3.023570000000000,0.893730000000000,1.104160000000000,-0.823570000000000,-1.402460000000000,-1.929250000000000,-2.054250000000000,-2.520300000000000,-3.351910000000000,-4.237130000000000,-4.740270000000000,-4.935390000000000,-5.466510000000000,-5.301490000000000,-3.948300000000000,-3.948300000000000,54.099190000000000,2.423860000000000,48.847050000000003,11.820000000000000,657719.079,6860932.630
-3.069740000000000,-3.069740000000000,-4.995260000000000,-6.713980000000000,-6.623400000000000,-5.583680000000000,-4.488150000000000,-3.178160000000000,-2.068120000000000,-0.894230000000000,0.696330000000000,2.277000000000000,2.866240000000000,3.087680000000000,4.819550000000000,5.541520000000000,2.982530000000000,0.946680000000000,1.095640000000000,-0.860110000000000,-1.394460000000000,-1.960380000000000,-2.061250000000000,-2.526650000000000,-3.341260000000000,-4.236060000000000,-4.739280000000000,-4.931380000000000,-5.467170000000000,-5.304690000000000,-3.965760000000000,-3.965760000000000,67.069230000000005,2.432390000000000,48.847040000000000,999.000000000000000,658345.047,6860926.985
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,70.318280000000001,2.219060000000000,48.841650000000001,999.000000000000000,642684.003,6860461.365
-1.247330000000000,-1.247330000000000,-2.438640000000000,-4.288950000000000,-6.549530000000000,-6.224750000000000,-5.124230000000000,-4.024730000000000,-2.615200000000000,-1.285100000000000,0.741560000000000,2.191010000000000,2.753310000000000,3.293540000000000,4.662880000000000,5.135480000000000,3.192820000000000,0.916710000000000,0.906510000000000,-0.506320000000000,-1.331120000000000,-1.451520000000000,-1.955110000000000,-2.621200000000000,-3.475540000000000,-4.340860000000000,-4.759710000000000,-4.818400000000000,-5.224700000000000,-5.053110000000000,-3.798520000000000,-3.798520000000000,36.499839999999999,2.227590000000000,48.841639999999998,14.266670000000000,643310.020,6860454.095
-1.743090000000000,-1.743090000000000,-2.309530000000000,-4.162320000000000,-6.298580000000000,-5.995050000000000,-5.053240000000000,-3.933380000000000,-2.633810000000000,-1.501690000000000,0.848720000000000,2.192740000000000,2.678870000000000,3.182120000000000,4.644520000000000,5.170410000000000,3.204750000000000,0.920630000000000,0.950190000000000,-0.526850000000000,-1.378830000000000,-1.425210000000000,-1.925760000000000,-2.609080000000000,-3.486850000000000,-4.354750000000000,-4.773620000000000,-4.831250000000000,-5.223750000000000,-5.057590000000000,-3.801330000000000,-3.801330000000000,39.791800000000002,2.236130000000000,48.841639999999998,14.138330000000000,643936.782,6860447.998
-1.062360000000000,-1.062360000000000,-2.098010000000000,-4.512820000000000,-6.563090000000000,-6.223220000000000,-4.903250000000000,-3.959960000000000,-2.666020000000000,-1.425000000000000,0.894630000000000,2.245340000000000,2.649130000000000,3.171110000000000,4.655280000000000,5.168200000000000,3.131350000000000,0.938070000000000,0.966850000000000,-0.499260000000000,-1.433680000000000,-1.430150000000000,-1.916580000000000,-2.608850000000000,-3.483690000000000,-4.386630000000000,-4.779530000000000,-4.832260000000000,-5.225040000000000,-5.084010000000000,-3.801400000000000,-3.801400000000000,41.702219999999997,2.244660000000000,48.841639999999998,13.673330000000000,644562.810,6860441.975
-1.684240000000000,-1.684240000000000,-2.508010000000000,-4.449420000000000,-6.407350000000000,-6.199350000000000,-5.027720000000000,-3.974820000000000,-2.691170000000000,-1.338640000000000,0.882660000000000,2.324460000000000,2.672750000000000,3.108650000000000,4.666930000000000,5.163320000000000,3.097450000000000,0.972800000000000,0.984920000000000,-0.500410000000000,-1.375570000000000,-1.545630000000000,-1.923870000000000,-2.574360000000000,-3.471120000000000,-4.406630000000000,-4.792550000000000,-4.825800000000000,-5.224270000000000,-5.110820000000000,-3.796940000000000,-3.796940000000000,43.801189999999998,2.253190000000000,48.841639999999998,20.986670000000000,645188.840,6860436.020
-1.323740000000000,-1.323740000000000,-2.424230000000000,-4.741130000000000,-6.661960000000000,-6.302600000000000,-4.932700000000000,-4.045870000000000,-2.760480000000000,-1.256810000000000,0.898840000000000,2.401610000000000,2.705710000000000,3.045450000000000,4.652790000000000,5.171310000000000,3.095480000000000,0.983180000000000,0.968540000000000,-0.562530000000000,-1.268500000000000,-1.584160000000000,-1.933500000000000,-2.567070000000000,-3.455350000000000,-4.427540000000000,-4.808750000000000,-4.832980000000000,-5.225920000000000,-5.127010000000000,-3.799630000000000,-3.799630000000000,41.675539999999998,2.261720000000000,48.841630000000002,20.682220000000001,645814.859,6860429.021
-1.813020000000000,-1.813020000000000,-2.691840000000000,-4.324960000000000,-6.520970000000000,-6.333600000000000,-5.071450000000000,-4.074470000000000,-2.801110000000000,-1.218870000000000,0.885230000000000,2.465460000000000,2.680140000000000,3.027190000000000,4.630850000000000,5.181000000000000,3.117340000000000,0.961140000000000,0.964410000000000,-0.658270000000000,-1.261410000000000,-1.536140000000000,-1.888680000000000,-2.551680000000000,-3.441330000000000,-4.447320000000000,-4.837230000000000,-4.854770000000000,-5.224540000000000,-5.137300000000000,-3.809140000000000,-3.809140000000000,37.158090000000001,2.270250000000000,48.841630000000002,18.066669999999998,646440.890,6860423.202
